Order_ID,Customer_Name,City,Order_Date,Delivery_Date,Order_Value,Status
ORD1555,Karthik Reddy,Mumbai,2026-01-30 01:05:04,,1970,Cancelled
ORD1556,Arun Gupta,Pune,2026-02-05 22:35:12,2026-02-08 22:35:12,3114,Delivered
ORD1557,Divya Reddy,Hyderabad,2026-06-24 20:12:23,2026-06-25 01:12:23,2671,Delivered
ORD1558,Priya Reddy,Mumbai,2025-06-26 22:28:58,,2019,Processing
ORD1559,Sneha Patel,Chennai,2026-02-17 03:42:35,,2718,Pending
ORD1560,Priya Iyer,Madurai,2026-02-19 09:23:40,2026-02-22 07:23:40,2017,Delivered
ORD1561,Sneha Iyer,Bengaluru,2025-12-08 01:51:08,2025-12-09 14:51:08,2888,Delivered
ORD1562,Arun Iyer,Coimbatore,2026-07-24 21:13:47,2026-07-27 09:13:47,3419,Delivered
ORD1563,Arun Iyer,Coimbatore,2025-12-16 08:44:14,,3349,Processing
ORD1564,Meera Singh,Chennai,2025-04-23 07:11:41,2025-04-24 11:11:41,2729,Delivered
ORD1565,Meera Sharma,Pune,2025-05-10 02:08:01,2025-05-12 23:08:01,4155,Delivered
ORD1566,Rahul Patel,Bengaluru,2026-01-19 10:07:56,2026-01-21 02:07:56,390,Delivered
ORD1567,Priya Kumar,Pune,2025-02-04 10:44:02,2025-02-06 07:44:02,3590,Delivered
ORD1568,Meera Patel,Bengaluru,2026-03-18 08:55:13,,4781,Cancelled
ORD1569,Karthik Gupta,Chennai,2026-07-08 08:43:14,2026-07-10 18:43:14,1557,Delivered
ORD1570,Sneha Gupta,Bengaluru,2026-02-24 00:27:02,,3652,Pending
ORD1571,Rahul Iyer,Madurai,2026-03-08 21:57:36,,4188,Processing
ORD1572,Divya Nair,Pune,2025-11-18 21:43:35,2025-11-20 13:43:35,232,Delivered
ORD1573,Rohan Gupta,Chennai,2026-06-01 19:39:08,2026-06-03 11:39:08,3918,Delivered
ORD1574,Arun Iyer,Madurai,2025-02-25 22:32:57,2025-02-27 07:32:57,1100,Delivered
ORD1575,Arun Singh,Bengaluru,2026-04-30 02:41:13,,760,Pending
ORD1576,Rahul Sharma,Chennai,2026-01-16 03:09:13,2026-01-16 22:09:13,4819,Delivered
ORD1577,Divya Gupta,Bengaluru,2025-04-08 20:29:21,2025-04-10 12:29:21,3755,Delivered
ORD1578,Meera Kumar,Pune,2026-06-16 15:04:18,,4704,Pending
ORD1579,Priya Sharma,Chennai,2025-01-31 01:31:20,2025-02-02 12:31:20,3433,Delivered
ORD1580,Rahul Reddy,Bengaluru,2026-08-03 17:51:02,,2323,Processing
ORD1581,Sneha Kumar,Pune,2026-03-13 22:40:03,2026-03-15 15:40:03,3634,Delivered
ORD1582,Priya Reddy,Madurai,2025-09-25 22:56:57,2025-09-26 11:56:57,1672,Delivered
ORD1583,Arun Reddy,Delhi,2026-04-05 04:22:12,2026-04-07 01:22:12,2751,Delivered
ORD1584,Karthik Nair,Madurai,2025-08-17 00:01:53,,2807,Pending
ORD1585,Divya Sharma,Bengaluru,2025-07-15 23:59:40,2025-07-17 17:59:40,2309,Delivered
ORD1586,Arun Gupta,Chennai,2025-05-03 21:14:04,,2599,Cancelled
ORD1587,Vijay Sharma,Coimbatore,2026-01-30 12:24:23,,3980,Processing
ORD1588,Arun Singh,Madurai,2025-02-04 14:24:35,2025-02-06 04:24:35,271,Delivered
ORD1589,Karthik Sharma,Madurai,2026-08-05 09:54:32,,4518,Processing
ORD1590,Arun Gupta,Pune,2025-11-25 09:10:44,2025-11-25 16:10:44,1467,Delivered
ORD1591,Vijay Kumar,Mumbai,2025-02-09 00:02:00,2025-02-09 05:02:00,4643,Delivered
ORD1592,Arun Iyer,Coimbatore,2025-02-24 12:37:55,2025-02-26 09:37:55,2668,Delivered
ORD1593,Arun Singh,Bengaluru,2025-10-04 14:45:29,,1380,Processing
ORD1594,Rohan Singh,Delhi,2025-03-21 08:01:40,2025-03-22 15:01:40,1283,Delivered
ORD1595,Rahul Gupta,Chennai,2025-01-31 13:25:28,2025-02-01 12:25:28,1451,Delivered
ORD1596,Vijay Singh,Mumbai,2025-10-27 06:28:39,2025-10-29 00:28:39,4184,Delivered
ORD1597,Meera Patel,Bengaluru,2026-05-11 02:26:07,2026-05-11 12:26:07,2060,Delivered
ORD1598,Rohan Iyer,Hyderabad,2025-11-01 17:32:32,2025-11-03 01:32:32,1655,Delivered
ORD1599,Rohan Nair,Delhi,2025-11-13 12:56:15,,3335,Processing
ORD1600,Divya Kumar,Madurai,2025-05-14 16:58:11,,2066,Cancelled
ORD1601,Rohan Iyer,Hyderabad,2025-01-01 19:37:20,2025-01-03 10:37:20,3698,Delivered
ORD1602,Rohan Singh,Madurai,2026-06-21 06:32:06,,2907,Processing
ORD1603,Rahul Iyer,Madurai,2025-05-01 05:59:59,2025-05-01 07:59:59,2106,Delivered
ORD1604,Rohan Gupta,Hyderabad,2026-01-20 20:05:42,,328,Processing
ORD1605,Rahul Singh,Delhi,2026-03-18 13:01:49,2026-03-20 04:01:49,1046,Delivered
ORD1606,Priya Kumar,Pune,2025-07-29 20:52:27,2025-08-01 14:52:27,1701,Delivered
ORD1607,Rahul Singh,Hyderabad,2025-12-20 21:19:44,2025-12-21 10:19:44,641,Delivered
ORD1608,Vijay Iyer,Bengaluru,2026-02-01 04:19:02,,210,Processing
ORD1609,Rohan Nair,Mumbai,2025-02-13 07:13:16,2025-02-14 10:13:16,1227,Delivered
ORD1610,Priya Singh,Mumbai,2025-10-03 02:01:58,2025-10-03 19:01:58,3045,Delivered
ORD1611,Priya Nair,Hyderabad,2025-08-14 19:51:52,2025-08-17 07:51:52,4310,Delivered
ORD1612,Divya Iyer,Bengaluru,2025-07-11 22:32:02,2025-07-14 14:32:02,3833,Delivered
ORD1613,Sneha Patel,Pune,2026-04-11 23:27:36,2026-04-13 10:27:36,735,Delivered
ORD1614,Rohan Nair,Mumbai,2025-05-16 15:41:17,,4110,Pending
ORD1615,Kavya Gupta,Bengaluru,2026-08-16 22:32:48,,3920,Processing
ORD1616,Kavya Kumar,Pune,2025-06-02 23:34:08,2025-06-05 22:34:08,684,Delivered
ORD1617,Arun Reddy,Bengaluru,2025-09-19 02:19:41,,3612,Pending
ORD1618,Priya Sharma,Madurai,2026-01-11 07:01:41,2026-01-12 11:01:41,4161,Delivered
ORD1619,Sneha Gupta,Mumbai,2025-02-07 18:55:08,,3548,Cancelled
ORD1620,Kavya Nair,Pune,2025-09-01 11:49:14,,2305,Cancelled
ORD1621,Meera Reddy,Mumbai,2025-11-06 22:30:42,2025-11-07 20:30:42,1154,Delivered
ORD1622,Rahul Singh,Madurai,2025-11-25 14:23:31,,2649,Pending
ORD1623,Rahul Iyer,Hyderabad,2026-06-23 17:48:59,2026-06-24 13:48:59,476,Delivered
ORD1624,Divya Singh,Madurai,2025-09-27 06:07:56,2025-09-30 02:07:56,4853,Delivered
ORD1625,Karthik Iyer,Mumbai,2025-06-18 16:10:58,,2856,Cancelled
ORD1626,Kavya Singh,Mumbai,2026-07-09 12:39:36,2026-07-10 05:39:36,151,Delivered
ORD1627,Kavya Singh,Delhi,2025-12-05 16:58:46,2025-12-06 04:58:46,1183,Delivered
ORD1628,Meera Gupta,Pune,2025-07-02 17:30:03,2025-07-03 15:30:03,2631,Delivered
ORD1629,Priya Iyer,Hyderabad,2025-09-01 07:50:54,,274,Cancelled
ORD1630,Arun Kumar,Madurai,2026-06-28 17:24:34,2026-06-29 03:24:34,1254,Delivered
ORD1631,Priya Reddy,Pune,2026-03-07 00:38:17,2026-03-09 17:38:17,2849,Delivered
ORD1632,Divya Gupta,Chennai,2025-12-06 21:06:54,,2011,Pending
ORD1633,Rohan Patel,Pune,2025-09-14 11:25:03,,3070,Cancelled
ORD1634,Divya Kumar,Chennai,2026-06-29 02:31:16,2026-06-29 16:31:16,278,Delivered
ORD1635,Meera Sharma,Hyderabad,2026-08-18 13:45:06,2026-08-21 05:45:06,587,Delivered
ORD1636,Vijay Nair,Madurai,2026-03-09 00:40:43,2026-03-10 23:40:43,4996,Delivered
ORD1637,Karthik Nair,Madurai,2025-01-27 19:42:16,2025-01-29 00:42:16,2698,Delivered
ORD1638,Meera Patel,Bengaluru,2025-12-06 10:10:59,2025-12-07 22:10:59,3279,Delivered
ORD1639,Arun Singh,Mumbai,2025-02-01 23:40:42,,1371,Pending
ORD1640,Vijay Singh,Coimbatore,2026-04-23 08:41:56,2026-04-23 15:41:56,1051,Delivered
ORD1641,Karthik Patel,Delhi,2025-04-29 00:54:59,2025-04-30 05:54:59,3318,Delivered
ORD1642,Rohan Gupta,Pune,2026-03-09 04:59:32,2026-03-09 15:59:32,4636,Delivered
ORD1643,Sneha Reddy,Hyderabad,2026-05-29 11:01:42,,4068,Cancelled
ORD1644,Meera Kumar,Coimbatore,2025-01-03 06:56:15,2025-01-03 12:56:15,1217,Delivered
ORD1645,Karthik Gupta,Pune,2026-02-20 23:35:20,,176,Processing
ORD1646,Rahul Reddy,Coimbatore,2025-07-23 07:05:10,2025-07-25 10:05:10,697,Delivered
ORD1647,Meera Patel,Hyderabad,2026-03-27 01:58:12,2026-03-29 11:58:12,2818,Delivered
ORD1648,Meera Reddy,Madurai,2026-05-15 08:30:33,2026-05-16 10:30:33,716,Delivered
ORD1649,Vijay Iyer,Hyderabad,2025-10-01 07:37:29,2025-10-03 05:37:29,853,Delivered
ORD1650,Meera Patel,Pune,2026-06-16 02:12:54,2026-06-17 07:12:54,4430,Delivered
ORD1651,Meera Reddy,Coimbatore,2026-07-29 11:07:57,2026-07-29 15:07:57,3290,Delivered
ORD1652,Sneha Nair,Mumbai,2025-05-12 22:12:46,2025-05-13 11:12:46,1740,Delivered
ORD1653,Divya Nair,Delhi,2026-03-24 04:50:01,,4844,Cancelled
ORD1654,Rohan Nair,Delhi,2025-07-20 08:34:12,2025-07-20 23:34:12,955,Delivered
ORD1655,Priya Iyer,Mumbai,2025-05-13 06:09:38,,3941,Cancelled
ORD1656,Meera Patel,Mumbai,2025-12-23 04:11:22,2025-12-24 09:11:22,1507,Delivered
ORD1657,Arun Sharma,Madurai,2025-05-15 12:57:46,2025-05-16 20:57:46,3375,Delivered
ORD1658,Priya Sharma,Pune,2026-01-18 08:55:45,2026-01-18 10:55:45,3768,Delivered
ORD1659,Rahul Sharma,Chennai,2025-04-28 15:33:31,2025-04-30 14:33:31,2276,Delivered
ORD1660,Karthik Sharma,Hyderabad,2025-01-27 08:19:20,2025-01-28 06:19:20,2610,Delivered
ORD1661,Arun Nair,Delhi,2026-07-27 04:42:49,2026-07-28 07:42:49,695,Delivered
ORD1662,Sneha Kumar,Mumbai,2026-03-16 09:11:21,2026-03-19 04:11:21,2878,Delivered
ORD1663,Rahul Iyer,Hyderabad,2026-03-16 14:10:51,2026-03-18 22:10:51,3884,Delivered
ORD1664,Rahul Iyer,Delhi,2026-01-08 12:20:32,2026-01-09 09:20:32,2712,Delivered
ORD1665,Arun Iyer,Mumbai,2026-01-02 11:56:44,,2229,Processing
ORD1666,Vijay Sharma,Pune,2026-05-30 18:54:29,,2791,Cancelled
ORD1667,Kavya Gupta,Delhi,2025-10-25 08:34:14,,3264,Pending
ORD1668,Sneha Sharma,Madurai,2025-07-29 14:26:53,,2076,Pending
ORD1669,Karthik Reddy,Chennai,2025-07-10 05:05:43,2025-07-12 14:05:43,766,Delivered
ORD1670,Kavya Nair,Chennai,2026-05-26 04:14:33,2026-05-29 01:14:33,3794,Delivered
ORD1671,Karthik Gupta,Mumbai,2025-10-27 14:00:40,,1353,Processing
ORD1672,Sneha Nair,Delhi,2026-04-11 06:58:57,2026-04-11 07:58:57,1909,Delivered
ORD1673,Kavya Sharma,Madurai,2025-03-05 05:26:50,2025-03-07 15:26:50,2715,Delivered
ORD1674,Vijay Patel,Bengaluru,2025-06-04 23:00:09,2025-06-06 13:00:09,3324,Delivered
ORD1675,Arun Patel,Hyderabad,2025-10-25 06:12:17,2025-10-25 21:12:17,3231,Delivered
ORD1676,Divya Kumar,Hyderabad,2025-06-10 06:07:00,2025-06-11 16:07:00,2780,Delivered
ORD1677,Vijay Gupta,Coimbatore,2025-11-30 16:34:44,,3311,Cancelled
ORD1678,Sneha Iyer,Madurai,2025-04-23 13:44:50,2025-04-25 00:44:50,4471,Delivered
ORD1679,Vijay Nair,Delhi,2025-06-08 02:23:03,2025-06-10 18:23:03,819,Delivered
ORD1680,Rahul Gupta,Pune,2025-07-07 02:03:24,,3318,Processing
ORD1681,Vijay Patel,Pune,2026-07-15 02:13:20,2026-07-16 02:13:20,2271,Delivered
ORD1682,Divya Iyer,Coimbatore,2025-09-24 10:41:25,2025-09-24 22:41:25,4228,Delivered
ORD1683,Priya Nair,Mumbai,2025-01-15 21:24:03,2025-01-16 15:24:03,4301,Delivered
ORD1684,Sneha Kumar,Delhi,2025-04-25 20:09:52,,869,Pending
ORD1685,Divya Iyer,Coimbatore,2026-04-30 14:30:22,,2750,Processing
ORD1686,Divya Nair,Chennai,2025-03-13 18:24:06,2025-03-16 18:24:06,3748,Delivered
ORD1687,Karthik Nair,Hyderabad,2025-03-22 19:58:16,,4819,Cancelled
ORD1688,Sneha Sharma,Delhi,2025-06-17 22:19:47,2025-06-19 20:19:47,816,Delivered
ORD1689,Priya Nair,Coimbatore,2025-11-18 12:54:59,,433,Processing
ORD1690,Arun Iyer,Chennai,2025-03-04 14:44:21,,4053,Pending
ORD1691,Sneha Nair,Madurai,2025-09-09 08:16:59,,3715,Cancelled
ORD1692,Kavya Patel,Coimbatore,2025-09-25 05:29:02,2025-09-26 08:29:02,2384,Delivered
ORD1693,Meera Singh,Mumbai,2026-07-27 18:11:08,,4743,Processing
ORD1694,Rahul Gupta,Mumbai,2025-05-29 12:19:55,,1615,Pending
ORD1695,Arun Singh,Mumbai,2026-07-28 02:55:49,2026-07-31 01:55:49,279,Delivered
ORD1696,Kavya Singh,Delhi,2025-04-08 09:36:38,,4884,Cancelled
ORD1697,Vijay Singh,Pune,2025-04-27 16:05:46,2025-04-30 08:05:46,2210,Delivered
ORD1698,Sneha Singh,Pune,2025-01-06 04:32:25,,3822,Cancelled
ORD1699,Vijay Singh,Hyderabad,2025-04-16 18:14:42,2025-04-18 23:14:42,2644,Delivered
ORD1700,Sneha Iyer,Coimbatore,2025-04-01 14:18:14,,1142,Pending
ORD1701,Divya Sharma,Madurai,2026-02-15 02:45:22,2026-02-17 14:45:22,2271,Delivered
ORD1702,Arun Nair,Coimbatore,2025-07-03 01:00:28,2025-07-03 04:00:28,2734,Delivered
ORD1703,Kavya Nair,Hyderabad,2026-07-19 09:25:32,2026-07-20 05:25:32,4346,Delivered
ORD1704,Karthik Gupta,Chennai,2026-03-23 01:14:37,2026-03-24 23:14:37,2373,Delivered
ORD1705,Meera Singh,Hyderabad,2026-04-14 16:22:17,2026-04-15 07:22:17,4672,Delivered
ORD1706,Rahul Nair,Mumbai,2025-11-25 00:45:07,2025-11-26 01:45:07,3338,Delivered
ORD1707,Vijay Reddy,Delhi,2026-04-15 09:50:19,2026-04-18 08:50:19,3387,Delivered
ORD1708,Meera Singh,Chennai,2025-03-20 00:54:31,2025-03-20 17:54:31,4286,Delivered
ORD1709,Rohan Patel,Delhi,2026-02-10 04:49:00,2026-02-10 13:49:00,4674,Delivered
ORD1710,Rahul Singh,Mumbai,2026-05-27 12:52:14,,493,Pending
ORD1711,Priya Sharma,Bengaluru,2026-03-03 18:39:36,2026-03-05 18:39:36,4611,Delivered
ORD1712,Rohan Patel,Hyderabad,2026-05-04 23:35:02,,4854,Processing
ORD1713,Rahul Gupta,Hyderabad,2026-08-04 02:42:08,,4973,Cancelled
ORD1714,Divya Singh,Madurai,2026-04-01 13:34:58,2026-04-01 15:34:58,2426,Delivered
ORD1715,Priya Gupta,Coimbatore,2025-09-18 16:03:24,2025-09-21 16:03:24,3351,Delivered
ORD1716,Vijay Gupta,Chennai,2025-06-05 15:59:23,,1038,Processing
ORD1717,Vijay Singh,Pune,2026-03-26 18:09:01,2026-03-29 10:09:01,2193,Delivered
ORD1718,Vijay Patel,Delhi,2026-04-23 02:44:08,2026-04-26 02:44:08,1491,Delivered
ORD1719,Priya Patel,Chennai,2026-03-22 15:32:11,2026-03-23 12:32:11,3870,Delivered
ORD1720,Sneha Kumar,Madurai,2025-08-10 19:28:48,,3033,Pending
ORD1721,Meera Patel,Madurai,2025-08-25 22:26:32,2025-08-28 14:26:32,4362,Delivered
ORD1722,Sneha Kumar,Delhi,2026-04-04 12:48:55,2026-04-06 02:48:55,2565,Delivered
ORD1723,Priya Singh,Pune,2025-08-29 21:18:29,,1267,Processing
ORD1724,Karthik Iyer,Coimbatore,2026-05-17 22:49:41,,4413,Cancelled
ORD1725,Priya Nair,Delhi,2025-09-18 04:42:33,2025-09-20 01:42:33,3151,Delivered
ORD1726,Karthik Singh,Delhi,2026-03-31 21:10:04,2026-04-02 06:10:04,1888,Delivered
ORD1727,Vijay Patel,Mumbai,2025-02-26 02:44:47,,1514,Cancelled
ORD1728,Vijay Gupta,Pune,2026-03-30 20:33:48,2026-03-31 04:33:48,2858,Delivered
ORD1729,Rohan Singh,Coimbatore,2026-08-16 01:05:00,2026-08-16 12:05:00,4940,Delivered
ORD1730,Rohan Kumar,Hyderabad,2026-05-22 08:49:50,2026-05-24 11:49:50,1074,Delivered
ORD1731,Sneha Sharma,Mumbai,2025-01-26 18:08:20,,301,Processing
ORD1732,Sneha Singh,Bengaluru,2025-05-18 14:44:36,2025-05-19 07:44:36,735,Delivered
ORD1733,Arun Nair,Pune,2026-03-04 00:01:14,,1062,Cancelled
ORD1734,Karthik Patel,Coimbatore,2026-07-16 13:19:32,,2471,Cancelled
ORD1735,Arun Gupta,Madurai,2025-05-29 15:24:19,2025-05-31 21:24:19,645,Delivered
ORD1736,Divya Patel,Mumbai,2025-12-13 22:36:18,2025-12-14 18:36:18,3945,Delivered
ORD1737,Sneha Iyer,Coimbatore,2026-01-29 06:20:02,2026-01-30 15:20:02,2298,Delivered
ORD1738,Priya Gupta,Chennai,2025-01-28 11:12:19,2025-01-30 03:12:19,706,Delivered
ORD1739,Arun Reddy,Delhi,2026-01-07 11:27:13,2026-01-08 19:27:13,1702,Delivered
ORD1740,Priya Patel,Bengaluru,2026-05-11 09:13:18,,2270,Pending
ORD1741,Priya Nair,Hyderabad,2025-08-07 15:46:48,2025-08-09 00:46:48,3235,Delivered
ORD1742,Arun Gupta,Delhi,2026-02-15 01:04:13,,3654,Processing
ORD1743,Divya Iyer,Chennai,2025-03-12 09:25:50,2025-03-13 18:25:50,306,Delivered
ORD1744,Kavya Iyer,Chennai,2026-07-24 11:58:56,2026-07-25 13:58:56,884,Delivered
ORD1745,Sneha Singh,Bengaluru,2025-05-08 03:54:28,2025-05-09 01:54:28,4804,Delivered
ORD1746,Divya Sharma,Hyderabad,2026-04-14 12:31:49,2026-04-17 06:31:49,3426,Delivered
ORD1747,Priya Reddy,Madurai,2025-11-04 16:08:21,,304,Pending
ORD1748,Arun Iyer,Mumbai,2026-04-03 10:12:18,2026-04-05 08:12:18,1146,Delivered
ORD1749,Priya Patel,Pune,2026-06-08 14:22:07,2026-06-09 05:22:07,2444,Delivered
ORD1750,Sneha Sharma,Hyderabad,2025-05-16 11:53:58,2025-05-18 07:53:58,4776,Delivered
ORD1751,Divya Patel,Pune,2026-03-24 14:35:54,2026-03-26 15:35:54,3055,Delivered
ORD1752,Divya Singh,Coimbatore,2025-10-05 06:06:01,2025-10-07 19:06:01,4974,Delivered
ORD1753,Sneha Patel,Chennai,2026-07-01 06:15:43,2026-07-04 01:15:43,1327,Delivered
ORD1754,Divya Reddy,Coimbatore,2025-07-13 17:03:33,,303,Processing
ORD1755,Divya Sharma,Madurai,2025-05-06 20:30:03,2025-05-07 05:30:03,4337,Delivered
ORD1756,Arun Nair,Coimbatore,2026-06-19 18:19:07,,1866,Pending
ORD1757,Kavya Patel,Hyderabad,2026-01-10 13:41:08,2026-01-11 21:41:08,3352,Delivered
ORD1758,Karthik Nair,Coimbatore,2026-08-08 09:40:23,2026-08-10 02:40:23,3007,Delivered
ORD1759,Karthik Nair,Madurai,2025-01-31 21:04:27,2025-02-01 05:04:27,936,Delivered
ORD1760,Divya Nair,Madurai,2025-11-06 08:45:23,2025-11-09 08:45:23,4518,Delivered
ORD1761,Vijay Gupta,Madurai,2026-06-10 14:34:01,2026-06-12 16:34:01,4422,Delivered
ORD1762,Divya Nair,Hyderabad,2026-04-23 07:54:33,2026-04-25 21:54:33,3917,Delivered
ORD1763,Rohan Singh,Madurai,2026-06-14 03:40:43,2026-06-16 17:40:43,3028,Delivered
ORD1764,Rahul Patel,Chennai,2025-10-02 22:52:33,2025-10-03 05:52:33,792,Delivered
ORD1765,Vijay Sharma,Delhi,2025-01-16 13:20:27,2025-01-16 17:20:27,4812,Delivered
ORD1766,Arun Gupta,Madurai,2025-02-18 05:21:40,,815,Processing
ORD1767,Karthik Kumar,Coimbatore,2025-10-08 14:31:04,2025-10-11 00:31:04,3576,Delivered
ORD1768,Divya Gupta,Mumbai,2026-05-10 14:38:27,2026-05-11 12:38:27,3933,Delivered
ORD1769,Vijay Iyer,Coimbatore,2025-04-02 06:07:59,2025-04-03 08:07:59,3851,Delivered
ORD1770,Kavya Patel,Mumbai,2025-01-06 18:12:42,2025-01-06 21:12:42,1219,Delivered
ORD1771,Karthik Reddy,Coimbatore,2026-06-14 23:55:33,2026-06-16 16:55:33,2499,Delivered
ORD1772,Karthik Patel,Hyderabad,2025-02-22 23:43:58,2025-02-25 11:43:58,4653,Delivered
ORD1773,Arun Kumar,Coimbatore,2025-08-29 21:56:32,2025-08-30 11:56:32,1362,Delivered
ORD1774,Meera Iyer,Hyderabad,2025-09-04 09:35:48,2025-09-04 21:35:48,1302,Delivered
ORD1775,Rahul Iyer,Hyderabad,2025-03-06 09:01:07,2025-03-06 21:01:07,2661,Delivered
ORD1776,Priya Sharma,Madurai,2026-03-25 23:27:08,2026-03-26 12:27:08,293,Delivered
ORD1777,Karthik Patel,Chennai,2025-09-23 02:05:35,2025-09-24 03:05:35,2639,Delivered
ORD1778,Meera Sharma,Mumbai,2025-11-13 12:03:40,2025-11-15 09:03:40,3378,Delivered
ORD1779,Kavya Sharma,Madurai,2026-02-11 21:13:48,2026-02-12 16:13:48,4732,Delivered
ORD1780,Sneha Nair,Madurai,2025-08-21 12:06:05,,3355,Cancelled
ORD1781,Meera Nair,Delhi,2026-05-14 22:53:48,2026-05-16 19:53:48,4393,Delivered
ORD1782,Kavya Gupta,Hyderabad,2025-05-31 17:06:13,2025-06-01 01:06:13,3292,Delivered
ORD1783,Vijay Patel,Hyderabad,2026-06-01 10:37:38,2026-06-03 15:37:38,3454,Delivered
ORD1784,Rahul Reddy,Mumbai,2025-12-13 10:57:03,,1507,Processing
ORD1785,Rohan Nair,Coimbatore,2025-06-01 00:01:08,2025-06-02 08:01:08,2863,Delivered
ORD1786,Divya Nair,Coimbatore,2025-07-20 20:08:14,2025-07-22 23:08:14,4335,Delivered
ORD1787,Divya Gupta,Pune,2025-08-18 19:56:57,2025-08-20 15:56:57,1507,Delivered
ORD1788,Divya Singh,Madurai,2026-06-24 12:42:31,2026-06-27 10:42:31,4444,Delivered
ORD1789,Divya Reddy,Pune,2025-03-24 14:13:49,2025-03-25 08:13:49,4783,Delivered
ORD1790,Divya Patel,Bengaluru,2025-11-29 12:09:21,2025-11-30 10:09:21,3342,Delivered
ORD1791,Meera Gupta,Bengaluru,2025-08-23 06:40:58,,450,Cancelled
ORD1792,Arun Patel,Pune,2026-03-03 17:25:24,2026-03-06 01:25:24,873,Delivered
ORD1793,Kavya Reddy,Coimbatore,2026-06-18 23:40:38,,3160,Pending
ORD1794,Meera Iyer,Bengaluru,2025-09-06 19:20:23,,217,Processing
ORD1795,Kavya Gupta,Delhi,2025-03-14 17:51:28,2025-03-15 21:51:28,3986,Delivered
ORD1796,Priya Nair,Coimbatore,2026-08-19 09:27:17,2026-08-20 20:27:17,4143,Delivered
ORD1797,Sneha Gupta,Hyderabad,2026-08-01 15:17:37,2026-08-04 04:17:37,2656,Delivered
ORD1798,Divya Gupta,Madurai,2025-05-25 05:10:55,2025-05-27 11:10:55,1687,Delivered
ORD1799,Divya Gupta,Chennai,2025-02-15 06:55:42,2025-02-17 21:55:42,547,Delivered
ORD1800,Sneha Sharma,Madurai,2026-05-02 18:10:56,,4865,Processing
ORD1801,Karthik Singh,Pune,2025-03-28 10:40:10,,3507,Pending
ORD1802,Vijay Nair,Coimbatore,2025-01-19 22:12:36,2025-01-21 05:12:36,1313,Delivered
ORD1803,Sneha Sharma,Pune,2025-10-20 20:04:14,2025-10-23 06:04:14,4975,Delivered
ORD1804,Divya Nair,Delhi,2025-04-28 12:53:44,,705,Cancelled
ORD1805,Divya Singh,Coimbatore,2025-02-27 21:10:45,,3811,Processing
ORD1806,Karthik Kumar,Madurai,2025-02-21 15:50:18,,1901,Cancelled
ORD1807,Arun Gupta,Delhi,2025-11-24 03:59:44,2025-11-25 16:59:44,3091,Delivered
ORD1808,Meera Kumar,Delhi,2026-05-23 05:29:48,2026-05-23 09:29:48,2807,Delivered
ORD1809,Karthik Sharma,Delhi,2025-02-20 07:09:20,2025-02-21 03:09:20,2945,Delivered
ORD1810,Vijay Nair,Mumbai,2025-10-04 23:29:44,2025-10-07 11:29:44,2479,Delivered
ORD1811,Priya Kumar,Coimbatore,2026-03-02 23:48:50,2026-03-03 23:48:50,2109,Delivered
ORD1812,Sneha Reddy,Bengaluru,2026-03-17 00:59:42,2026-03-19 02:59:42,1751,Delivered
ORD1813,Rohan Nair,Bengaluru,2026-01-22 20:22:24,2026-01-24 21:22:24,2943,Delivered
ORD1814,Priya Singh,Coimbatore,2026-04-18 06:32:15,2026-04-20 09:32:15,1630,Delivered
ORD1815,Divya Kumar,Coimbatore,2025-09-23 19:39:49,2025-09-25 07:39:49,1252,Delivered
ORD1816,Meera Gupta,Mumbai,2025-07-29 11:58:19,2025-08-01 05:58:19,3426,Delivered
ORD1817,Karthik Gupta,Bengaluru,2025-01-20 22:25:20,2025-01-22 08:25:20,1449,Delivered
ORD1818,Arun Nair,Coimbatore,2025-06-03 21:59:32,2025-06-05 09:59:32,4029,Delivered
ORD1819,Rohan Nair,Coimbatore,2025-12-10 18:48:34,2025-12-11 00:48:34,1685,Delivered
ORD1820,Kavya Sharma,Pune,2026-03-02 08:32:52,,227,Pending
ORD1821,Vijay Sharma,Mumbai,2025-12-16 04:35:34,2025-12-17 22:35:34,2981,Delivered
ORD1822,Rohan Gupta,Mumbai,2025-06-17 03:30:44,2025-06-19 13:30:44,3560,Delivered
ORD1823,Sneha Singh,Madurai,2026-01-02 09:45:24,2026-01-02 21:45:24,2871,Delivered
ORD1824,Karthik Kumar,Mumbai,2025-12-28 04:20:52,,3777,Processing
ORD1825,Rahul Nair,Chennai,2025-12-19 00:11:53,2025-12-19 18:11:53,1682,Delivered
ORD1826,Priya Nair,Bengaluru,2025-10-21 03:51:37,2025-10-22 19:51:37,387,Delivered
ORD1827,Karthik Gupta,Madurai,2025-05-22 16:50:26,2025-05-23 13:50:26,2146,Delivered
ORD1828,Kavya Singh,Chennai,2025-11-30 13:08:36,2025-12-01 04:08:36,3577,Delivered
ORD1829,Rohan Nair,Coimbatore,2025-04-06 11:02:32,2025-04-07 13:02:32,427,Delivered
ORD1830,Divya Reddy,Pune,2025-07-26 18:22:37,2025-07-27 02:22:37,3239,Delivered
ORD1831,Arun Kumar,Pune,2025-03-13 16:53:20,,673,Processing
ORD1832,Vijay Iyer,Coimbatore,2025-02-16 00:47:46,2025-02-17 20:47:46,4425,Delivered
ORD1833,Rahul Reddy,Madurai,2026-03-29 16:49:48,,4368,Cancelled
